Fertilizer Content,Obsah hnojiva,
Linked Plant Analysis,Analýza prepojených rastlín,
Linked Soil Analysis,Prepojená analýza pôdy,
Linked Soil Texture,Prepojená textúra pôdy,
Collection Datetime,Dátum zberu,
Laboratory Testing Datetime,Dátum laboratórneho testovania,
Result Datetime,Dátum výsledku,
Plant Analysis Criterias,Kritériá analýzy rastlín,
Plant Analysis Criteria,Kritériá analýzy rastlín,
Minimum Permissible Value,Minimálna prípustná hodnota,
Maximum Permissible Value,Maximálna prípustná hodnota,
Ca/K,Ca/K,
Ca/Mg,Ca/Mg,
Mg/K,Mg/K,
(Ca+Mg)/K,(Ca+Mg)/K,
Ca/(K+Ca+Mg),Ca/(K+Ca+Mg),
Soil Analysis Criterias,Kritériá analýzy pôdy,
Soil Analysis Criteria,Kritériá analýzy pôdy,
Soil Type,Typ pôdy,
Loamy Sand,Hlinitý piesok,
Sandy Loam,Piesčitá hlina,
Loam,Hlina,
Silt Loam,Siltovitá hlina,
Sandy Clay Loam,Piesočnato-hlinitá hlina,
Clay Loam,Ílovitá hlina,
Silty Clay Loam,Ílovito-hlinitá hlina,
Sandy Clay,Sandy Clay,
Silty Clay,Siltovitý íl,
Clay Composition (%),Zloženie ílu (%),
Sand Composition (%),Zloženie piesku (%),
Silt Composition (%),Zloženie siltu (%),
Ternary Plot,Ternárny pozemok,
Soil Texture Criteria,Kritériá textúry pôdy,
Type of Sample,Typ vzorky,
Container,Kontajner,
Origin,Pôvod,
Collection Temperature,Teplota zberu,
Storage Temperature,Teplota skladovania,
Appearance,Vzhľad,
Person Responsible,Zodpovedná osoba,
Water Analysis Criteria,Kritériá analýzy vody,
Weather Parameter,Parameter počasia,
ACC-ASS-.YYYY.-,ACC-ASS-.YYYY.-,
Asset Owner,Vlastník majetku,
Asset Owner Company,Vlastník aktív Spoločnosť,
Custodian,Správca,
Disposal Date,Dátum likvidácie,
Journal Entry for Scrap,Zápis do denníka pre šrot,
Available-for-use Date,Dátum k dispozícii na použitie,
Calculate Depreciation,Výpočet odpisov,
Allow Monthly Depreciation,Povolenie mesačných odpisov,
Number of Depreciations Booked,Počet zaúčtovaných odpisov,
Finance Books,Finančné knihy,
Straight Line,Priama čiara,
Double Declining Balance,Dvojitá klesajúca rovnováha,
Manual,Manuálne,
Value After Depreciation,Hodnota po odpisoch,
Total Number of Depreciations,Celkový počet odpisov,
Frequency of Depreciation (Months),Frekvencia odpisovania (mesiace),
Next Depreciation Date,Dátum nasledujúceho odpisu,
Depreciation Schedule,Odpisový plán,
Depreciation Schedules,Odpisové plány,
Insurance details,Podrobnosti o poistení,
Policy number,Číslo poistnej zmluvy,
Insurer,Poisťovateľ,
Insured value,Poistná hodnota,
Insurance Start Date,Dátum začiatku poistenia,
Insurance End Date,Dátum ukončenia poistenia,
Comprehensive Insurance,Komplexné poistenie,
Maintenance Required,Potrebná údržba,
Check if Asset requires Preventive Maintenance or Calibration,"Skontrolujte, či majetok vyžaduje preventívnu údržbu alebo kalibráciu",
Booked Fixed Asset,Zaúčtovaný dlhodobý majetok,
Purchase Receipt Amount,Suma potvrdenia o kúpe,
Default Finance Book,Finančná kniha o zlyhaní,
Quality Manager,Manažér kvality,
Asset Category Name,Názov kategórie aktív,
Depreciation Options,Možnosti odpisovania,
Enable Capital Work in Progress Accounting,Umožniť účtovanie nedokončenej výroby,
Finance Book Detail,Detail finančnej knihy,
Asset Category Account,Účet kategórie aktív,
Fixed Asset Account,Účet dlhodobého majetku,
Accumulated Depreciation Account,Účet akumulovaných odpisov,
Depreciation Expense Account,Účet nákladov na odpisy,
Capital Work In Progress Account,Účet nedokončenej výroby,
Asset Finance Book,Kniha o financovaní aktív,
Written Down Value,Odpísaná hodnota,
Expected Value After Useful Life,Očakávaná hodnota po skončení životnosti,
Rate of Depreciation,Sadzba odpisov,
In Percentage,V percentách,
Maintenance Team,Tím údržby,
Maintenance Manager Name,Meno manažéra údržby,
Maintenance Tasks,Úlohy údržby,
Manufacturing User,Výrobný používateľ,
Asset Maintenance Log,Denník údržby majetku,
ACC-AML-.YYYY.-,ACC-AML-.YYYY.-,
Maintenance Type,Typ údržby,
Maintenance Status,Stav údržby,
Planned,Plánované,
Has Certificate,Má certifikát,
Certificate,Certifikát,
Actions performed,Vykonané činnosti,
Asset Maintenance Task,Úloha údržby majetku,
Maintenance Task,Úloha údržby,
Preventive Maintenance,Preventívna údržba,
Calibration,Kalibrácia,
2 Yearly,2 ročne,
Certificate Required,Požadovaný certifikát,
Assign to Name,Priradiť k názvu,
Next Due Date,Dátum nasledujúceho termínu,
Last Completion Date,Dátum posledného dokončenia,
Asset Maintenance Team,Tím údržby majetku,
Maintenance Team Name,Názov tímu údržby,
Maintenance Team Members,Členovia tímu údržby,
Purpose,Účel,
Stock Manager,Manažér zásob,
Asset Movement Item,Pohyb aktív Položka,
Source Location,Zdroj Umiestnenie,
From Employee,Od zamestnanca,
Target Location,Cieľová lokalita,
To Employee,Zamestnancovi,
Asset Repair,Oprava majetku,
ACC-ASR-.YYYY.-,ACC-ASR-.YYYY.-,
Failure Date,Dátum zlyhania,
Assign To Name,Priradiť k názvu,
Repair Status,Stav opravy,
Error Description,Popis chyby,
Downtime,Prestoje,
Repair Cost,Náklady na opravu,
Manufacturing Manager,Vedúci výroby,
Current Asset Value,Aktuálna hodnota aktív,
New Asset Value,Hodnota nového majetku,
Make Depreciation Entry,Záznam odpisov,
Finance Book Id,Finančná kniha Id,
Location Name,Názov lokality,
Parent Location,Umiestnenie rodiča,
Is Container,Je kontajner,
Check if it is a hydroponic unit,"Skontrolujte, či ide o hydroponickú jednotku",
Location Details,Podrobnosti o polohe,
Latitude,Zemepisná šírka,
Longitude,Zemepisná dĺžka,
Area,Oblasť,
Area UOM,Oblasť UOM,
Tree Details,Podrobnosti o strome,
Maintenance Team Member,Člen tímu údržby,
Team Member,Člen tímu,
Maintenance Role,Úloha údržby,
Buying Settings,Nastavenia nákupu,
Settings for Buying Module,Nastavenia pre modul nákupu,
Supplier Naming By,Pomenovanie dodávateľa podľa,
Default Supplier Group,Predvolená skupina dodávateľov,
Default Buying Price List,Predvolený nákupný cenník,
Backflush Raw Materials of Subcontract Based On,Spätné preplachovanie surovín zo subdodávateľskej zmluvy na základe,
Material Transferred for Subcontract,Materiál prevedený na subdodávku,
Over Transfer Allowance (%),Prekročenie príspevku na prevod (%),
Percentage you are allowed to transfer more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.,"Percentuálne môžete previesť viac oproti objednanému množstvu. Napríklad: Ak ste si objednali 100 jednotiek a váš príspevok je 10 %, potom môžete previesť 110 jednotiek.",
PUR-ORD-.YYYY.-,PUR-ORD-.YYYY.-,
Get Items from Open Material Requests,Získavanie položiek z otvorených žiadostí o materiál,
Fetch items based on Default Supplier.,Získavanie položiek na základe predvoleného dodávateľa.,
Required By,Požadované podľa,
Order Confirmation No,Potvrdenie objednávky č.,
Order Confirmation Date,Dátum potvrdenia objednávky,
Customer Mobile No,Mobilné číslo zákazníka,
Customer Contact Email,Kontaktný e-mail zákazníka,
Set Target Warehouse,Nastavenie cieľového skladu,
Sets 'Warehouse' in each row of the Items table.,Nastaví 'Warehouse' v každom riadku tabuľky položiek.,
Supply Raw Materials,Dodávka surovín,
Purchase Order Pricing Rule,Pravidlo pre stanovenie ceny v objednávke,
Set Reserve Warehouse,Nastaviť rezervný sklad,
In Words will be visible once you save the Purchase Order.,V slovách sa zobrazia po uložení objednávky.,
Advance Paid,Zaplatená záloha,
Tracking,Sledovanie,
% Billed,% vyúčtovaných,
% Received,Prijaté %,
Ref SQ,Ref SQ,
Inter Company Order Reference,Referencia objednávky medzi spoločnosťami,
Supplier Part Number,Číslo dielu dodávateľa,
Billed Amt,Účtovaná suma,
Warehouse and Reference,Sklad a referencie,
To be delivered to customer,Dodáva sa zákazníkovi,
Material Request Item,Položka žiadosti o materiál,
Supplier Quotation Item,Cenová ponuka dodávateľa Položka,
Against Blanket Order,Proti hromadnej objednávke,
Blanket Order,Blanketová objednávka,
Blanket Order Rate,Sadzba za hromadnú objednávku,
Returned Qty,Vrátené množstvo,
Purchase Order Item Supplied,Objednávka Dodaná položka,
BOM Detail No,BOM Detail č.,
Stock Uom,Zásoby Uom,
Raw Material Item Code,Suroviny Kód položky,
Supplied Qty,Dodávané množstvo,
Purchase Receipt Item Supplied,Doklad o kúpe Dodaná položka,
Current Stock,Aktuálne zásoby,
PUR-RFQ-.YYYY.-,PUR-RFQ-.YYYY.-,
For individual supplier,Pre jednotlivých dodávateľov,
Link to Material Requests,Prepojenie na žiadosti o materiál,
Message for Supplier,Správa pre dodávateľa,
Request for Quotation Item,Žiadosť o cenovú ponuku Položka,
Required Date,Požadovaný dátum,
Request for Quotation Supplier,Žiadosť o cenovú ponuku Dodávateľ,
Send Email,Odoslať e-mail,
Quote Status,Stav citácie,
Download PDF,Stiahnuť PDF,
Supplier of Goods or Services.,Dodávateľ tovaru alebo služieb.,
Name and Type,Názov a typ,
SUP-.YYYY.-,SUP-.YYYY.-,
Default Bank Account,Predvolený bankový účet,
Is Transporter,Je transportér,
Represents Company,Zastupuje spoločnosť,
Supplier Type,Typ dodávateľa,
Allow Purchase Invoice Creation Without Purchase Order,Povolenie vytvárania nákupných faktúr bez objednávky,
Allow Purchase Invoice Creation Without Purchase Receipt,Povolenie vytvárania nákupných faktúr bez potvrdenia o nákupe,
Warn RFQs,Varovanie RFQ,
Warn POs,Upozorniť PO,
Prevent RFQs,Predchádzanie RFQ,
Prevent POs,Predchádzanie PO,
Billing Currency,Fakturačná mena,
Default Payment Terms Template,Šablóna predvolených platobných podmienok,
Block Supplier,Dodávateľ bloku,
Hold Type,Typ podržania,
Leave blank if the Supplier is blocked indefinitely,"Nechajte prázdne, ak je dodávateľ zablokovaný na neurčito",
Default Payable Accounts,Predvolené účty záväzkov,
Mention if non-standard payable account,"Uveďte, ak ide o neštandardný splatný účet",
Default Tax Withholding Config,Predvolená konfigurácia zrážkovej dane,
Supplier Details,Podrobnosti o dodávateľovi,
Statutory info and other general information about your Supplier,Zákonné informácie a ďalšie všeobecné informácie o vašom dodávateľovi,
PUR-SQTN-.YYYY.-,PUR-SQTN-.YYYY.-,
Supplier Address,Adresa dodávateľa,
Link to material requests,Prepojenie na žiadosti o materiál,
Rounding Adjustment (Company Currency,Zaokrúhľovacia úprava (mena spoločnosti,
Auto Repeat Section,Sekcia automatického opakovania,
Is Subcontracted,Je subdodávateľom,
Lead Time in days,Doba realizácie v dňoch,
Supplier Score,Skóre dodávateľa,
Indicator Color,Farba indikátora,
Evaluation Period,Hodnotiace obdobie,
Per Week,Za týždeň,
Per Month,Za mesiac,
Per Year,Za rok,
Scoring Setup,Nastavenie bodovania,
Weighting Function,Váhová funkcia,
"Scorecard variables can be used, as well as:\n{total_score} (the total score from that period),\n{period_number} (the number of periods to present day)\n","Môžu sa použiť premenné z bodového hodnotenia, ako aj:\n{total_score} (celkové skóre z daného obdobia),\n{číslo_obdobia} (počet období do dnešného dňa)\n",
Scoring Standings,Poradie v bodovaní,
Criteria Setup,Nastavenie kritérií,
Load All Criteria,Načítanie všetkých kritérií,
Scoring Criteria,Kritériá bodovania,
Scorecard Actions,Akcie hodnotiacej tabuľky,
Warn for new Request for Quotations,Upozornenie na novú žiadosť o cenovú ponuku,
Warn for new Purchase Orders,Upozorniť na nové objednávky,
Notify Supplier,Upozorniť dodávateľa,
Notify Employee,Upozorniť zamestnanca,
Supplier Scorecard Criteria,Kritériá hodnotiacej karty dodávateľa,
Criteria Name,Kritérium Názov,
Max Score,Maximálne skóre,
Criteria Formula,Vzorec kritérií,
Criteria Weight,Kritérium Váha,
Supplier Scorecard Period,Obdobie hodnotenia dodávateľov,
PU-SSP-.YYYY.-,PU-SSP-.YYYY.-,
Period Score,Obdobie Skóre,
Calculations,Výpočty,
Criteria,Kritériá,
Variables,Premenné,
Supplier Scorecard Setup,Nastavenie hodnotiacej karty dodávateľa,
Supplier Scorecard Scoring Criteria,Kritériá hodnotenia dodávateľov,
Score,Skóre,
Supplier Scorecard Scoring Standing,Hodnotiaca karta dodávateľa,
Standing Name,Stojan s názvom,
Purple,Fialová,
Yellow,Žltá,
Orange,Oranžová,
Min Grade,Minimálna trieda,
Max Grade,Maximálna trieda,
Warn Purchase Orders,Upozorniť na nákupné objednávky,
Prevent Purchase Orders,Predchádzanie nákupným objednávkam,
Employee,Zamestnanec,
Supplier Scorecard Scoring Variable,Premenná bodového hodnotenia dodávateľa,
Variable Name,Názov premennej,
Parameter Name,Názov parametra,
Supplier Scorecard Standing,Hodnotiaca karta dodávateľa,
Notify Other,Upozorniť ostatné,
Supplier Scorecard Variable,Premenná hodnotiacej karty dodávateľa,
Call Log,Denník hovorov,
Received By,Prijaté do,
Caller Information,Informácie o volajúcom,
Contact Name,Kontaktné meno,
Lead,Vedenie,
Lead Name,Vedúci názov,
Ringing,Zvonenie,
Missed,Zmeškané,
Call Duration in seconds,Trvanie hovoru v sekundách,
Recording URL,Adresa URL záznamu,
Communication Medium,Komunikačné médium,
Communication Medium Type,Typ komunikačného média,
Voice,Hlas,
Catch All,Zachytiť všetko,
"If there is no assigned timeslot, then communication will be handled by this group","Ak nie je pridelený žiadny časový interval, komunikáciu bude zabezpečovať táto skupina",
Timeslots,Časové intervaly,
Communication Medium Timeslot,Komunikačné médium Časový interval,
Employee Group,Skupina zamestnancov,
Appointment,Menovanie,
Scheduled Time,Plánovaný čas,
Unverified,Neoverené,
Customer Details,Podrobnosti o zákazníkovi,
Phone Number,Telefónne číslo,
Skype ID,ID Skype,
Linked Documents,Prepojené dokumenty,
Appointment With,Stretnutie s,
Calendar Event,Udalosť v kalendári,
Appointment Booking Settings,Nastavenia rezervácie termínu,
Enable Appointment Scheduling,Povolenie plánovania schôdzok,
Agent Details,Podrobnosti o agentovi,
Availability Of Slots,Dostupnosť slotov,
Number of Concurrent Appointments,Počet súbežných stretnutí,
Agents,Agenti,
Appointment Details,Podrobnosti o vymenovaní,
Appointment Duration (In Minutes),Trvanie stretnutia (v minútach),
Notify Via Email,Upozornenie prostredníctvom e-mailu,
Notify customer and agent via email on the day of the appointment.,Upozornite zákazníka a agenta prostredníctvom e-mailu v deň stretnutia.,
Number of days appointments can be booked in advance,"Počet dní, počas ktorých je možné rezervovať stretnutia vopred",
Success Settings,Úspešné nastavenia,
Success Redirect URL,Adresa URL presmerovania na úspech,
"Leave blank for home.\nThis is relative to site URL, for example ""about"" will redirect to ""https://yoursitename.com/about""","Ponechajte prázdne pre home.\nToto je relatívna adresa URL stránky, napríklad ""about"" sa presmeruje na ""https://yoursitename.com/about""",
Appointment Booking Slots,Sloty na rezerváciu schôdzok,
Day Of Week,Deň v týždni,
From Time,Od Time,
Campaign Email Schedule,Harmonogram e-mailovej kampane,
Send After (days),Odoslať po (dni),
Signed,Podpísané,
Party User,Používateľ strany,
Unsigned,Bez znamienka,
Fulfilment Status,Stav plnenia,
N/A,NEUPLATŇUJE SA,
Unfulfilled,Nesplnené,
Partially Fulfilled,Čiastočne splnené,
Fulfilled,Splnené,
Lapsed,Vypršala platnosť,
Contract Period,Zmluvné obdobie,
Signee Details,Podrobnosti o prihlasovateľovi,
Signee,Signatár,
Signed On,Podpísané na,
Contract Details,Podrobnosti o zmluve,
Contract Template,Šablóna zmluvy,
Contract Terms,Zmluvné podmienky,
Fulfilment Details,Podrobnosti o plnení,
Requires Fulfilment,Vyžaduje plnenie,
Fulfilment Deadline,Termín plnenia,
Fulfilment Terms,Podmienky plnenia,
Contract Fulfilment Checklist,Kontrolný zoznam plnenia zmluvy,
Requirement,Požiadavka,
Contract Terms and Conditions,Zmluvné podmienky,
Fulfilment Terms and Conditions,Podmienky plnenia,
Contract Template Fulfilment Terms,Podmienky plnenia šablóny zmluvy,
Email Campaign,E-mailová kampaň,
Email Campaign For,E-mailová kampaň pre,
Lead is an Organization,Vedenie je organizácia,
CRM-LEAD-.YYYY.-,CRM-LEAD-.YYYY.-,
Person Name,Meno osoby,
Lost Quotation,Stratená citácia,
Interested,Záujemcovia,
Converted,Konvertované,
Do Not Contact,Nekontaktovať,
From Customer,Od zákazníka,
Campaign Name,Názov kampane,
Follow Up,Následné kroky,
Next Contact By,Ďalší kontakt: By,
Next Contact Date,Dátum ďalšieho kontaktu,
Ends On,Končí na,
Address & Contact,Adresa a kontakt,
Mobile No.,Mobilné číslo,
Lead Type,Typ olova,
Channel Partner,Partner kanála,
Consultant,Konzultant,
Market Segment,Segment trhu,
Industry,Priemysel,
Request Type,Typ žiadosti,
Product Enquiry,Dopyt na produkt,
Request for Information,Žiadosť o informácie,
Suggestions,Návrhy,
Blog Subscriber,Odberateľ blogu,
LinkedIn Settings,Nastavenia LinkedIn,
Company ID,ID spoločnosti,
OAuth Credentials,Splnomocnenia OAuth,
Consumer Key,Spotrebiteľský kľúč,
Consumer Secret,Spotrebiteľské tajomstvo,
User Details,Podrobnosti o používateľovi,
Person URN,URN osoby,
Session Status,Stav relácie,
Lost Reason Detail,Stratený dôvod Detail,
Opportunity Lost Reason,Stratená príležitosť Dôvod,
Potential Sales Deal,Potenciálna predajná dohoda,
CRM-OPP-.YYYY.-,CRM-OPP-.YYYY.-,
Opportunity From,Príležitosť od,
Customer / Lead Name,Názov zákazníka / vedúceho pracovníka,
Opportunity Type,Typ príležitosti,
Converted By,Konvertované podľa,
Sales Stage,Fáza predaja,
Lost Reason,Stratený dôvod,
Expected Closing Date,Predpokladaný dátum ukončenia,
To Discuss,Diskutovať,
With Items,S položkami,
Probability (%),Pravdepodobnosť (%),
Contact Info,Kontaktné informácie,
Customer / Lead Address,Adresa zákazníka/vedúceho,
Contact Mobile No,Kontaktné mobilné číslo,
Enter name of campaign if source of enquiry is campaign,"Zadajte názov kampane, ak je zdrojom dopytu kampaň",
Opportunity Date,Dátum príležitosti,
Opportunity Item,Príležitosť Položka,
Basic Rate,Základná sadzba,
Stage Name,Názov etapy,
Social Media Post,Príspevok v sociálnych médiách,
Post Status,Stav príspevku,
Posted,Publikované,
Share On,Zdieľať na,
Twitter,Twitter,
LinkedIn,LinkedIn,
Twitter Post Id,Id príspevku na Twitteri,
LinkedIn Post Id,Id príspevku LinkedIn,
Tweet,Tweet,
Twitter Settings,Nastavenia služby Twitter,
API Secret Key,Tajný kľúč API,
Term Name,Názov termínu,
Term Start Date,Dátum začiatku obdobia,
Term End Date,Dátum ukončenia funkčného obdobia,
Academics User,Akademici Používateľ,
Academic Year Name,Akademický rok Názov,
Article,Článok,
LMS User,Používateľ LMS,
Assessment Criteria Group,Skupina hodnotiacich kritérií,
Assessment Group Name,Názov hodnotiacej skupiny,
Parent Assessment Group,Skupina pre hodnotenie rodičov,
Assessment Name,Názov hodnotenia,
Grading Scale,Stupnica hodnotenia,
Examiner,Examiner,
Examiner Name,Meno skúšajúceho,
Supervisor,Supervízor,
Supervisor Name,Meno nadriadeného,
Evaluate,Vyhodnoťte,
Maximum Assessment Score,Maximálne skóre hodnotenia,
Assessment Plan Criteria,Kritériá plánu hodnotenia,
Maximum Score,Maximálne skóre,
Grade,Trieda,
Assessment Result Detail,Detail výsledku hodnotenia,
Assessment Result Tool,Nástroj na hodnotenie výsledkov,
Result HTML,Výsledok HTML,
Content Activity,Obsahová aktivita,
Last Activity,Posledná aktivita,
Content Question,Otázka na obsah,
Question Link,Odkaz na otázku,
Course Name,Názov kurzu,
Topics,Témy,
Hero Image,Obrázok hrdinu,
Default Grading Scale,Predvolená stupnica hodnotenia,
Education Manager,Manažér pre vzdelávanie,
Course Activity,Aktivita kurzu,
Course Enrollment,Zápis do kurzu,
Activity Date,Dátum činnosti,
Course Assessment Criteria,Kritériá hodnotenia kurzu,
Weightage,Váha,
Course Content,Obsah kurzu,
Quiz,Kvíz,
Program Enrollment,Zápis do programu,
Enrollment Date,Dátum zápisu,
Instructor Name,Meno inštruktora,
EDU-CSH-.YYYY.-,EDU-CSH-.YYYY.-,
Course Scheduling Tool,Nástroj na plánovanie kurzov,
Course Start Date,Dátum začiatku kurzu,
To TIme,Do TIme,
Course End Date,Dátum ukončenia kurzu,
Course Topic,Téma kurzu,
Topic Name,Názov témy,
Education Settings,Nastavenia vzdelávania,
Current Academic Year,Aktuálny akademický rok,
Current Academic Term,Aktuálny akademický semester,
Attendance Freeze Date,Dátum zmrazenia dochádzky,
Validate Batch for Students in Student Group,Overenie dávky pre študentov v skupine študentov,
"For Batch based Student Group, the Student Batch will be validated for every Student from the Program Enrollment.",Pre skupinu študentov založenú na dávke sa dávka študentov potvrdí pre každého študenta zo zápisu do programu.,
Validate Enrolled Course for Students in Student Group,Potvrdiť zapísaný kurz pre študentov v skupine študentov,
"For Course based Student Group, the Course will be validated for every Student from the enrolled Courses in Program Enrollment.",V prípade skupiny študentov založenej na kurze sa kurz potvrdí pre každého študenta zo zapísaných kurzov v programe Zápis.,
Make Academic Term Mandatory,Urobiť akademický termín povinným,
"If enabled, field Academic Term will be Mandatory in Program Enrollment Tool.","Ak je povolené, pole Akademický termín bude povinné v nástroji na zápis programu.",
Skip User creation for new Student,Preskočiť vytvorenie používateľa pre nového študenta,
"By default, a new User is created for every new Student. If enabled, no new User will be created when a new Student is created.","V predvolenom nastavení sa pre každého nového študenta vytvorí nový používateľ. Ak je táto možnosť povolená, pri vytvorení nového študenta sa nevytvorí žiadny nový Používateľ.",
Instructor Records to be created by,"Záznamy inštruktorov, ktoré vytvorí",
Employee Number,Číslo zamestnanca,
Fee Category,Kategória poplatkov,
Fee Component,Zložka poplatku,
Fees Category,Kategória poplatkov,
Fee Schedule,Rozpis poplatkov,
Fee Structure,Štruktúra poplatkov,
EDU-FSH-.YYYY.-,EDU-FSH-.YYYY.-,
Fee Creation Status,Stav vytvorenia poplatku,
In Process,V procese,
Send Payment Request Email,Odoslanie žiadosti o platbu e-mailom,
Student Category,Kategória študentov,
Fee Breakup for each student,Rozpis poplatkov pre každého študenta,
Total Amount per Student,Celková suma na študenta,
Institution,Inštitúcia,
Fee Schedule Program,Program rozpisu poplatkov,
Student Batch,Študentská dávka,
Total Students,Celkový počet študentov,
Fee Schedule Student Group,Rozpis poplatkov Skupina študentov,
EDU-FST-.YYYY.-,EDU-FST-.YYYY.-,
EDU-FEE-.YYYY.-,EDU-FEE-.YYYY.-,
Include Payment,Zahrnúť platbu,
Send Payment Request,Odoslať žiadosť o platbu,
Student Details,Podrobnosti o študentovi,
Student Email,Študentský e-mail,
Grading Scale Name,Stupnica hodnotenia Názov,
Grading Scale Intervals,Intervaly stupnice hodnotenia,
Intervals,Intervaly,
Grading Scale Interval,Interval stupnice hodnotenia,
Grade Code,Kód triedy,
Threshold,Prahová hodnota,
Grade Description,Trieda Popis,
Guardian,Strážca,
Guardian Name,Meno opatrovníka,
Alternate Number,Náhradné číslo,
Occupation,Povolanie,
Work Address,Pracovná adresa,
Guardian Of,Strážca,
Students,Študenti,
Guardian Interests,Záujmy opatrovníka,
Guardian Interest,Záujem opatrovníka,
Interest,Úroky,
Guardian Student,Študentský opatrovník,
EDU-INS-.YYYY.-,EDU-INS-.YYYY.-,
Instructor Log,Denník inštruktora,
Other details,Ďalšie podrobnosti,
Option,Možnosť,
Is Correct,Je správne,
Program Name,Názov programu,
Program Abbreviation,Skratka programu,
Courses,Kurzy,
Is Published,Je zverejnený,
Allow Self Enroll,Povoľte samoobslužnú registráciu,
Is Featured,Je odporúčaný,
Intro Video,Úvodné video,
Program Course,Programový kurz,
School House,Školský dom,
Boarding Student,Študent na internáte,
Check this if the Student is residing at the Institute's Hostel.,"Zaškrtnite, ak študent býva na internáte inštitútu.",
Walking,Chôdza,
Institute's Bus,Autobus inštitútu,
Self-Driving Vehicle,Samojazdiace vozidlo,
Pick/Drop by Guardian,Vyzdvihnutie/odoslanie strážcom,
Enrolled courses,Zapísané kurzy,
Program Enrollment Course,Zápis do programu,
Program Enrollment Fee,Poplatok za zápis do programu,
Program Enrollment Tool,Nástroj na zápis do programu,
Get Students From,Získajte študentov z,
Student Applicant,Žiadateľ o štúdium,
Get Students,Získajte študentov,
Enrollment Details,Podrobnosti o zápise,
New Program,Nový program,
New Student Batch,Nová študentská dávka,
Enroll Students,Zapísať študentov,
New Academic Year,Nový akademický rok,
New Academic Term,Nový akademický semester,
Program Enrollment Tool Student,Nástroj na zápis do programu Študent,
Student Batch Name,Názov dávky študentov,
Program Fee,Poplatok za program,
Question,Otázka,
Single Correct Answer,Jediná správna odpoveď,
Multiple Correct Answer,Viaceré Správna odpoveď,
Quiz Configuration,Konfigurácia kvízu,
Passing Score,Úspešné absolvovanie,
Score out of 100,Skóre zo 100,
Max Attempts,Maximálny počet pokusov,
Enter 0 to waive limit,"Ak chcete zrušiť limit, zadajte 0",
Grading Basis,Základ klasifikácie,
Latest Highest Score,Najnovšie najvyššie skóre,
Latest Attempt,Posledný pokus,
Quiz Activity,Aktivita kvízu,
Enrollment,Zápis,
Pass,Prejsť,
Quiz Question,Kvízová otázka,
Quiz Result,Výsledok kvízu,
Selected Option,Vybraná možnosť,
Correct,Správne,
Wrong,Nesprávne,
Room Name,Názov miestnosti,
Room Number,Číslo izby,
Seating Capacity,Kapacita sedadiel,
House Name,Názov domu,
EDU-STU-.YYYY.-,EDU-STU-.YYYY.-,
Student Mobile Number,Číslo mobilného telefónu študenta,
Blood Group,Krvná skupina,
A+,A+,
A-,A-,
B+,B+,
B-,B-,
O+,O+,
O-,O-,
AB+,AB+,
AB-,AB-,
Nationality,Štátna príslušnosť,
Home Address,Adresa domova,
Guardian Details,Podrobnosti o opatrovníkovi,
Guardians,Strážcovia,
Sibling Details,Podrobnosti o súrodencoch,
Siblings,Súrodenci,
Exit,Exit,
Date of Leaving,Dátum odchodu,
Leaving Certificate Number,Číslo výstupného certifikátu,
Reason For Leaving,Dôvod odchodu,
Student Admission,Prijímanie študentov,
Admission Start Date,Dátum začiatku prijímania,
Admission End Date,Dátum ukončenia prijímania,
Eligibility and Details,Oprávnenosť a podrobnosti,
Student Admission Program,Program prijímania študentov,
Minimum Age,Minimálny vek,
Maximum Age,Maximálny vek,
Application Fee,Poplatok za žiadosť,
Naming Series (for Student Applicant),Séria pomenovaní (pre žiadateľa o štúdium),
LMS Only,Len LMS,
EDU-APP-.YYYY.-,EDU-APP-.YYYY.-,
Application Date,Dátum podania žiadosti,
Student Attendance Tool,Nástroj pre dochádzku študentov,
Group Based On,Skupina na základe,
Students HTML,Študenti HTML,
Group Based on,Skupina na základe,
Student Group Name,Názov skupiny študentov,
Max Strength,Maximálna sila,
Set 0 for no limit,Nastavte 0 pre žiadny limit,
Instructors,Inštruktori,
Student Group Creation Tool,Nástroj na vytváranie skupín študentov,
Leave blank if you make students groups per year,"Nechajte prázdne, ak vytvárate skupiny študentov za rok",
Get Courses,Získajte kurzy,
Separate course based Group for every Batch,Samostatná skupina založená na kurze pre každú dávku,
Leave unchecked if you don't want to consider batch while making course based groups.,"Ak nechcete pri vytváraní skupín na základe kurzu brať do úvahy dávku, ponechajte túto možnosť nezačiarknutú.",
Student Group Creation Tool Course,Kurz nástroja na vytváranie skupín študentov,
Course Code,Kód kurzu,
Student Group Instructor,Inštruktor študentskej skupiny,
Student Group Student,Skupina študentov Študent,
Group Roll Number,Číslo zoznamu skupiny,
Student Guardian,Študentský opatrovník,
Relation,Vzťah,
Mother,Matka,
Father,Otec,
Student Language,Jazyk študentov,
Student Leave Application,Žiadosť o dovolenku pre študentov,
Mark as Present,Označiť ako prítomný,
Student Log,Študentský denník,
Academic,Akademická,
Achievement,Úspech,
Student Report Generation Tool,Nástroj na vytváranie študentských správ,
Include All Assessment Group,Zahrnúť všetky hodnotiace skupiny,
Show Marks,Zobraziť značky,
Add letterhead,Pridať hlavičkový papier,
